smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
NCCCC[C@@H]1NC(=O)CNC1=O	39115125	OGQVYQIZUYYYKI-LURJTMIESA-N	185.227	-1.270	0	30	AAAC	biogenic
C1=CNC=c2cncnc2=N1	39053233	YLFANUMKAWUDAV-UHFFFAOYSA-N	146.153	-1.091	0	30	AAAC	
OCC[C@H]1CNC[C@@H](CCO)N1	39113918	NVIJLVAUKMTVLO-OCAPTIKFSA-N	174.244	-1.319	0	30	AAAC	
CO[C@H]1[C@@H](O)OC[C@@H](O)[C@@H]1O	14593937	UAXFCDNRLADBDZ-MOJAZDJTSA-N	164.157	-1.928	0	30	AAAC	
N[C@@H]1CO[C@H](O)[C@H](O)[C@@H]1O	39059114	OEVMNXDFKAZCIM-AIHAYLRMSA-N	149.146	-2.616	0	30	AAAC	biogenic
NC(=O)c1c[nH]c(=O)[nH]c1=O	13518110	JZMIWYJRKUBQCS-UHFFFAOYSA-N	155.113	-1.838	0	30	AAAC	
OC[C@@H](O)COB(O)O	196203751	QFSNCROGCLRZHC-GSVOUGTGSA-N	135.912	-2.674	0	30	AAAC	
CO[C@@H]1CNC[C@H](O)[C@@H]1O	27644664	CMFIEBJULIYBDQ-JKUQZMGJSA-N	147.174	-1.674	0	30	AAAC	
O=C1C[C@H]2C(=O)NCCN2C(=O)N1	39114462	BZFHSFDFARATKI-BYPYZUCNSA-N	183.167	-1.573	0	30	AAAC	
CC(=O)[C@@H](CN)S(=O)(=O)O	59640863	MYUBFYSFIKGYSS-SCSAIBSYSA-N	167.186	-1.210	0	30	AAAC	
O=C1NC(=O)[C@@H]2C=C(CO)[C@@H]12	100049536	VWYPPACEJLSUBL-RFZPGFLSSA-N	153.137	-1.193	0	30	AAAC	
COCNS(=O)(=O)O	5701199	YXDKXFJCQWRBMO-UHFFFAOYSA-N	141.148	-1.017	0	30	AAAC	
CC(=O)[C@H](CN)S(=O)(=O)O	59640866	MYUBFYSFIKGYSS-BYPYZUCNSA-N	167.186	-1.210	0	30	AAAC	
C1COC2(CNNC2)N1	39095896	JDBCAHCHLQBCDQ-UHFFFAOYSA-N	129.163	-1.590	0	30	AAAC	
CN1c2nc[nH]c2C(=O)N[C@@H]1O	45821179	VWLPWVZZYHNADQ-LURJTMIESA-N	168.156	-1.135	0	30	AAAC	
N[C@@]1(C(=O)O)[C@@H]2C[C@H](C[C@H]2O)[C@@H]1O	256415540	DXHGEDISXCJDCW-BFHATVPZSA-N	187.195	-1.470	0	30	AAAC	
N[C@H]1C[C@@H](C(=O)O)[C@@H](CO)[C@@H]1CO	39083410	AINPXDXTASBUPL-JWXFUTCRSA-N	189.211	-1.365	0	30	AAAC	
NC(=O)N1CCN(C2CNC2)CC1	39114478	VHQKEKALSKINIG-UHFFFAOYSA-N	184.243	-1.346	0	30	AAAC	
O=C1C(=O)N(CO)CCN1CO	39113909	ANCDPTCUGLSMJJ-UHFFFAOYSA-N	174.156	-2.443	0	30	AAAC	
COC(=O)[C@@H]1C[N@@]1CCO	1933295810	QYVFPBCKDPTMIF-CAHLUQPWSA-N	145.158	-1.164	0	30	AAAC	
CN(CC(=O)O)C[C@H](O)CO	39058339	PMSRESSOZRBDAN-YFKPBYRVSA-N	163.173	-1.644	0	30	AAAC	
C[C@@H](O)C(=O)NCO	1671406	LBEKTNDJBSEURC-GSVOUGTGSA-N	119.120	-1.567	0	30	AAAC	
N[C@@H](C(=O)O)[C@H]1NC(=O)C1=O	117798034	URSDAALZRFSDMA-JCYAYHJZSA-N	158.113	-2.534	0	30	AAAC	
N[C@@]12C(=O)O[C@H]([C@H](O)[C@@H]1O)[C@@H]2O	263589788	RSYKIKAAVPPJOK-JWKHNPINSA-N	175.140	-3.294	0	30	AAAC	
OC[C@@H]1[C@@H](O)[C@H](O)[C@H]2[C@@H](O)CCN12	3786134	AIQMLBKBQCVDEY-OZRXBMAMSA-N	189.211	-2.482	0	30	AAAC	in-vitro
COC(=O)C(=O)C(=O)N(C)C	39081239	ZAXAPNXYXZRFPG-UHFFFAOYSA-N	159.141	-1.183	0	30	AAAC	
O=C(O)[C@@H]1C[C@@H](O)C(=O)O1	39065842	BVZWHKDKWJZNOW-GBXIJSLDSA-N	146.098	-1.253	0	30	AAAC	
N[C@@]12C(=O)O[C@H]([C@H](O)[C@H]1O)[C@@H]2O	263589784	RSYKIKAAVPPJOK-BKBMJHBISA-N	175.140	-3.294	0	30	AAAC	
CN1CCN(C)[C@H](CC(N)=O)C1=O	39115073	NVHSBECJDNGEPC-ZCFIWIBFSA-N	185.227	-1.366	0	30	AAAC	
C[C@H]1[C@@H](N)C(=O)N1c1nnn[nH]1	39082574	HJDBJKGPDBNFLD-STHAYSLISA-N	168.160	-1.738	0	30	AAAC	
CC(C)[C@@H]1NC(=O)[C@H](CO)NC1=O	34599489	NJFKZURMUGDZGV-WDSKDSINSA-N	186.211	-1.382	0	30	AAAC	biogenic
NCCC[C@@H]1NC(=O)CNC1=O	39113726	IYSOOSHWCGUPCP-YFKPBYRVSA-N	171.200	-1.660	0	30	AAAC	
CC(=O)N1C(=O)NC(=O)[C@H]1O	39070663	VHIFYFPCJVVECI-SCSAIBSYSA-N	158.113	-1.597	0	30	AAAC	
O[C@@H]1[C@@H](CF)O[C@@H](O)[C@H](O)[C@@H]1O	3956758	SHFYXYMHVMDNPY-QZABAPFNSA-N	182.147	-2.244	0	30	AAAC	
C[C@@H]1NC(=O)[C@@H](CON)NC1=O	96333748	NEPHRNHDXGKJEN-IUYQGCFVSA-N	173.172	-2.120	0	30	AAAC	
C[C@@H](CO)N(CCO)CCO	39081773	DNDBXYWKDTXSPJ-ZETCQYMHSA-N	163.217	-1.346	0	30	AAAC	
N=C(N)NN1CCN(CCO)CC1	39115255	XNJDGOKRIRWQJR-UHFFFAOYSA-N	187.247	-2.006	0	30	AAAC	
O=C1CNCC[C@@]2(CCNC2)N1	2265385454	ZRLIVBRHZNSMKG-QMMMGPOBSA-N	169.228	-1.172	0	30	AAAC	
OC[C@]12C[C@H]1[C@@H](O)[C@@H](O)[C@H]2O	39060468	DIWQFXXNLOLMBN-CQOGJGKDSA-N	160.169	-1.919	0	30	AAAC	
Nc1nc(N)c(N)[n+]([O-])c1N	39059765	QXSUFAUBGUBOPP-UHFFFAOYSA-N	156.149	-1.956	0	30	AAAC	
C1NN[C@H]2[C@H]1[C@@H]1CN[C@@H]21	100079526	WEPFXYDJQOSLPB-KCDKBNATSA-N	125.175	-1.319	0	30	AAAC	
CC[C@H]1NC(=O)C(=O)NC1=O	223723569	WQAMXCDIEHUZDD-GSVOUGTGSA-N	156.141	-1.462	0	30	AAAC	
O=[N+]([O-])N1CCn2nnnc21	21996808	FRPKRTDWHLMWOU-UHFFFAOYSA-N	156.105	-1.315	0	30	AAAC	
COC(=O)CNCP(=O)(O)O	26723712	YYGUXKOBRVTICK-UHFFFAOYSA-N	183.100	-1.116	0	30	AAAC	
N=C(N)NC(=O)NC(=N)N	33607431	ISJOITFNXDRNKS-UHFFFAOYSA-N	144.138	-1.927	0	30	AAAC	
COC(=O)N[C@H](CCCN)C(N)=O	45820209	LQEKEIBHQVQXRB-RXMQYKEDSA-N	189.215	-1.065	0	30	AAAC	
O=CN(CC(=O)O)CP(=O)(O)O	34187580	WPYWLOUBBQYLCD-UHFFFAOYSA-N	197.083	-1.335	0	30	AAAC	
C[C@H]1NNC(=S)NC1=O	143646617	GMDOYMBGEAOBIW-UWTATZPHSA-N	145.187	-1.116	0	30	AAAC	
NC(=O)c1ncc(O)nc1C(N)=O	22005216	VMRQDHNGCIPVSM-UHFFFAOYSA-N	182.139	-1.620	0	30	AAAC	
OC[C@@H]1CNC[C@H](O)[C@@H]1F	100310051	AMRGLJFRLTZTMG-HCWXCVPCSA-N	149.165	-1.103	0	30	AAAC	
N[C@@H](CNCC(=O)O)C(=O)O	39058274	KEQFBEHVFFPRIW-VKHMYHEASA-N	162.145	-1.928	0	30	AAAC	
C1COC2OCCNC2N1	104679212	IQMKBJOMCNODAU-UHFFFAOYSA-N	144.174	-1.122	0	30	AAAC	
O=C1N[C@H](O)[C@H](O)N1CO	5178901	SYPNXFTUXUIACQ-GBXIJSLDSA-N	148.118	-2.402	0	30	AAAC	
NCCn1cnnc1N	88189309	ZLNHQZQEMKGHDP-UHFFFAOYSA-N	127.151	-1.181	0	30	AAAC	
C[C@H]1NC(=O)[C@H](CON)NC1=O	96333750	NEPHRNHDXGKJEN-DMTCNVIQSA-N	173.172	-2.120	0	30	AAAC	
N[C@]12C(=O)O[C@@H]([C@H]1O)[C@H](O)[C@@H]2O	263589786	RSYKIKAAVPPJOK-FOSXNRGSSA-N	175.140	-3.294	0	30	AAAC	
O=C(O)[C@H]1NC(=O)[C@H](O)[C@@H](O)[C@@H]1O	3785436	YEWOHTVJCCDCCS-NTAGLIMJSA-N	191.139	-3.348	0	30	AAAC	in-vitro
COC(=O)[C@H]1ONC(=O)[C@H]1N	39087191	LMHIDWBMJKKSQB-HRFVKAFMSA-N	160.129	-2.083	0	30	AAAC	
CO[C@@H]1NC(=O)N(CO)[C@H]1OC	5998317	RLCNRJIGKFHYRP-WHFBIAKZSA-N	176.172	-1.094	0	30	AAAC	
CC(=O)Nc1ncn([C@@H](O)CO)n1	45820490	YMCGTWMQZPZPKH-YFKPBYRVSA-N	186.171	-1.280	0	30	AAAC	
CCN1CCN(N)C(=O)C1=O	39113576	YQSSQGXGOQKFBJ-UHFFFAOYSA-N	157.173	-1.449	0	30	AAAC	
CONC(=O)[C@@H]1CCC(=O)N1	39065248	MOUJBQBGQPWZKN-BYPYZUCNSA-N	158.157	-1.057	0	30	AAAC	
CN1CCN[C@H]2[C@H]1NCCN2C	39113742	JEHKIJFTWLWGDO-OCAPTIKFSA-N	170.260	-1.291	0	30	AAAC	
COC[C@H]1CNCC(=O)N1	39120546	OJVSLPDXBRRCMK-RXMQYKEDSA-N	144.174	-1.279	0	30	AAAC	
O=C1CN(CCO)CC(=O)N1	39113628	XFGLZOQWQOHWTL-UHFFFAOYSA-N	158.157	-2.063	0	30	AAAC	
O[C@H]1[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O	100037751	CDAISMWEOUEBRE-JMVOWJSSSA-N	180.156	-3.835	0	30	AAAC	in-vitro
CC(=O)NC1=NN(C)C(=O)C1(O)O	39126365	PMFOXRAQOJAATK-UHFFFAOYSA-N	187.155	-2.411	0	30	AAAC	
NCCNC(=O)CN1C(=O)C=CC1=O	223316985	XKNBSYXFRMCQMV-UHFFFAOYSA-N	197.194	-2.014	0	30	AAAC	
NC1=N[C@@H](C(=O)O)NN1	6862752	CIZOWYDQWZGNLH-PVQJCKRUSA-N	130.107	-2.180	0	30	AAAC	
O=C1N=c2ccccc2=NC1=O	102292770	SEPKUNXLGWMPHL-UHFFFAOYSA-N	160.132	-1.007	0	30	AAAC	biogenic
N[C@H](CO)[C@H](N)[C@@H](O)CO	96326970	HPGQGFIGUGXJLA-WISUUJSJSA-N	150.178	-3.014	0	30	AAAC	
COC(=O)[C@H]1NC(=O)C[C@H]1O	39115689	BXJPHOKTSOKHNK-WUJLRWPWSA-N	159.141	-1.591	0	30	AAAC	
N[C@@H](Cc1c[nH]oc1=O)C(=O)O	1484406	LVNJBTYSYFSYFG-BYPYZUCNSA-N	172.140	-1.078	0	30	AAAC	biogenic,investigational
C[C@H](C(N)=O)N1CC(=O)NC(=O)C1	58979171	LIPALIAJZQEXFB-SCSAIBSYSA-N	185.183	-2.181	0	30	AAAC	
Nc1no[n+]([O-])c1C(=O)O	5510646	FWSAMBQAOYUJPJ-UHFFFAOYSA-N	145.074	-1.412	0	30	AAAC	
CC(=O)NCCNCCNCCN	38482187	GMXQUOKWLVCFEG-UHFFFAOYSA-N	188.275	-1.740	0	30	AAAC	
CN1C(=O)[C@H]2NCN[C@@H]2N(C)C1=O	209354388	UBNFVIOYSNCMBL-CRCLSJGQSA-N	184.199	-1.645	0	30	AAAC	
CC1=CC(=O)N[C@@H](NN)N1	19168959	DJXHPRSNIXQISY-YFKPBYRVSA-N	142.162	-1.644	0	30	AAAC	
C[C@@H]1NC(=S)N(N)C1=O	95924557	FRPVYUYBHWBPHE-REOHCLBHSA-N	145.187	-1.035	0	30	AAAC	
C[C@H]1NC(=O)CN(C)C1=O	39120638	DKJXHTTVLDGGFA-SCSAIBSYSA-N	142.158	-1.037	0	30	AAAC	
NC(=O)C1CC(C(N)=O)C1	39064178	OJEPEHNTDPXZSY-UHFFFAOYSA-N	142.158	-1.017	0	30	AAAC	
O=CN[C@@H]1NCCN[C@H]1NC=O	39113834	IEXBMQJFGIRECA-WDSKDSINSA-N	172.188	-2.677	0	30	AAAC	
N[C@@H]1NCN[C@@H]2NCN[C@H]21	33791574	GXSFTOWUOAUHIE-LMVFSUKVSA-N	143.194	-2.734	0	30	AAAC	
N[C@]1(CO)CO[C@@H](CO)[C@H]1O	223554518	INPMHIFYFJYIKV-KVQBGUIXSA-N	163.173	-2.572	0	30	AAAC	
COC(=O)[C@H]1N[C@H]1C(=O)OC	13375261	KVPCJOIALQVHIX-ZXZARUISSA-N	159.141	-1.327	0	30	AAAC	
C[C@@H](CO)C(=O)NCC(=O)O	39058248	QJCFYDHPKKEQMT-BYPYZUCNSA-N	161.157	-1.184	0	30	AAAC	
OC[C@@]12O[C@H]1[C@@H](O)[C@@H]1O[C@@H]12	104524772	HUJKSEYWQUBJGQ-GKFJPSPNSA-N	144.126	-1.742	0	30	AAAC	
O=C1NC(=O)[C@H]2NCCC[C@H]2N1	206481997	FAXVSJWPXNLKIO-UHNVWZDZSA-N	169.184	-1.054	0	30	AAAC	
N[C@H]1C(=O)NO[C@H]1CC(=O)O	5411557	JFHNXMMEPVYAIC-ZAFYKAAXSA-N	160.129	-1.782	0	30	AAAC	
CO[C@@H]1[C@@H](O)[C@H](O)CO[C@H]1O	13540418	UAXFCDNRLADBDZ-JGWLITMVSA-N	164.157	-1.928	0	30	AAAC	biogenic,in-vitro
CCOC(=O)[C@@H]1C[C@H](N)[C@H](O)[C@@H]1O	39083412	BFNHIMATPXBNSW-UCROKIRRSA-N	189.211	-1.382	0	30	AAAC	
NC[C@@]1(CO)CCNC1	39094917	SOCIAWKDLHUOID-LURJTMIESA-N	130.191	-1.083	0	30	AAAC	
OC(O)C1O[C@H](O)[C@@H](O)O1	116667650	YQHKPULJSWMBDF-HRFVKAFMSA-N	152.102	-2.693	0	30	AAAC	
O=C(O)CCC(=O)OC[C@@H](O)CO	38647759	DQHHKFVACXSZHQ-YFKPBYRVSA-N	192.167	-1.252	0	30	AAAC	
O=C1NCC(=O)N2CC[C@H](O)C[C@H]12	39114486	QMNIDDVHWKXWSC-NTSWFWBYSA-N	184.195	-1.532	0	30	AAAC	
NC(=O)n1nnc2[nH]cnc2c1=O	39136858	RZNKGKNRSRYSHS-UHFFFAOYSA-N	180.127	-1.559	0	30	AAAC	
N=CNCNCC[C@H](N)C(=O)O	604970755	UAXBPABZKMMBNO-YFKPBYRVSA-N	174.204	-1.468	0	30	AAAC	
N[C@@H]1[C@@H](CO)O[C@@H](O)[C@@H]1O	39048333	CKTSPAXEVIBYFI-TXICZTDVSA-N	149.146	-2.616	0	30	AAAC	
NNC(=O)[C@@H]1NC[C@H]2C[C@H]21	39064056	VUIRTBXIXLNYNT-UOWFLXDJSA-N	141.174	-1.416	0	30	AAAC	
O=C1NC2(CCC2)C(=O)N[C@H]1CO	39115049	VAQKHOGJROQZJX-YFKPBYRVSA-N	184.195	-1.484	0	30	AAAC	
O[C@@H]([C@H](O)[C@H]1CO1)[C@H]1CO1	4212910	AAFJXZWCNVJTMK-KVTDHHQDSA-N	146.142	-1.494	0	30	AAAC	
CO[N@@]1CC1(C(N)=O)C(N)=O	1933281597	XEHLHVSHUHMYMO-QMMMGPOBSA-N	159.145	-2.427	0	30	AAAC	
NC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O	14418703	FXVPOMKTIZKCTJ-PQMKYFCFSA-N	179.172	-3.255	0	30	AAAC	
O=C1O[C@H]2[C@@H](O[C@H](O)[C@@H]2O)[C@H]1O	104653394	OGLCQHRZUSEXNB-CHNQEGCASA-N	176.124	-2.649	0	30	AAAC	
OC[C@@H]1C[C@@H](CO)N1	104697617	RVXDNESKZYUPKO-WHFBIAKZSA-N	117.148	-1.299	0	30	AAAC	
N[C@@H]1C[C@](O)(CO)[C@H](O)[C@@H](O)[C@@H]1O	247663726	VDLOJRUTNRJDJO-ZFYZTMLRSA-N	193.199	-3.477	0	30	AAAC	biogenic,in-vitro
OC[C@@H]1[C@@H](O)[C@H](O)C[C@H]2C[N@@]21	1933279722	UFCLMSGPKPVISI-WCMLQCRESA-N	159.185	-1.843	0	30	AAAC	
N[C@@H]1C(=O)N[C@@H]1C(=O)O	84306578	NTCFPWFFFBNPOB-LWMBPPNESA-N	130.103	-2.103	0	30	AAAC	
C[C@H]1C(=O)NC(=O)N[C@@H]1O	6031804	IXLRNGYVHSNFAY-PWNYCUMCSA-N	144.130	-1.220	0	30	AAAC	
NNC[C@H](O)CN1CCOCC1	19170159	QYBPJTWZQPDNTH-ZETCQYMHSA-N	175.232	-1.857	0	30	AAAC	
C[C@@](O)(CO)C[C@H](N)C(=O)O	13351287	ASHXMQKUZGLXMR-NJGYIYPDSA-N	163.173	-1.468	0	30	AAAC	biogenic
CC(=O)N[C@H]1C(=O)N=C(O)N[C@@H]1N	39129105	MJOZEDYKJKYABV-DMTCNVIQSA-N	186.171	-2.180	0	30	AAAC	
CC(C)[C@@H]1NC(=O)[C@@H](CO)NC1=O	39115182	NJFKZURMUGDZGV-RITPCOANSA-N	186.211	-1.382	0	30	AAAC	biogenic
O=C(N(CO)CO)N(CO)CO	1841016	AKTDWFLTNDPLCH-UHFFFAOYSA-N	180.160	-2.490	0	30	AAAC	
CC(=O)N[C@@H]1C(=O)N=C(O)N[C@H]1N	39129103	MJOZEDYKJKYABV-IUYQGCFVSA-N	186.171	-2.180	0	30	AAAC	
Cn1nnnc1[C@H]1CNCCO1	1857666222	BNGFZQIJUDLOBF-RXMQYKEDSA-N	169.188	-1.129	0	30	AAAC	
NCC[C@@H](F)C[C@H](N)C(N)=O	39136181	VLENTJMBSBOGOI-UHNVWZDZSA-N	163.196	-1.124	0	30	AAAC	
CC(=O)NC(N)=C([N+](=O)[O-])[N+](=O)[O-]	39126012	YDYYCCXCEKJCHZ-UHFFFAOYSA-N	190.115	-1.239	0	30	AAAC	
N[C@H](C(=O)O)[C@H]1NC(=O)C1=O	117798032	URSDAALZRFSDMA-NHYDCYSISA-N	158.113	-2.534	0	30	AAAC	
CCCNC(=O)[C@H](N)C(N)=O	39135417	BKKXLOPYUGTAHW-SCSAIBSYSA-N	159.189	-1.675	0	30	AAAC	
Cn1cc(N)n(C)/c1=N/N	165328798	YEHCCFGYOOUNTN-VMPITWQZSA-N	141.178	-1.280	0	30	AAAC	
CC1=CC(=O)N[C@H](NN)N1	19168956	DJXHPRSNIXQISY-RXMQYKEDSA-N	142.162	-1.644	0	30	AAAC	
O=C(O)CNCCOCCO	39058345	FHARCGHXAWMGKP-UHFFFAOYSA-N	163.173	-1.331	0	30	AAAC	
O=c1[nH]c(=O)c2c(ncn2O)[nH]1	5117741	RHZHJSCNWUGABX-UHFFFAOYSA-N	168.112	-1.350	0	30	AAAC	
O=C(O)c1nn2cnnc2[nH]c1=O	238683247	UVULIPRSXVHSNZ-UHFFFAOYSA-N	181.111	-1.489	0	30	AAAC	
OC[C@@H]1CNC[C@@H](O)[C@H]1F	38864631	AMRGLJFRLTZTMG-JKUQZMGJSA-N	149.165	-1.103	0	30	AAAC	
NC1=NC(=O)C2=N[C@@H](O)CNC2=N1	39114293	IMJHAYLWSHODBV-REOHCLBHSA-N	181.155	-2.398	0	30	AAAC	
OCC[N@]1C[C@@H]1N[C@H]1C[N@@]1CCO	1933262383	GOEPYTNGZMHZRC-YJFSRANCSA-N	187.243	-2.156	0	30	AAAC	
C[C@@H]1NC(=O)C[C@@H](C(=O)O)N1	39058062	FJXPASICOZWLOK-IMJSIDKUSA-N	158.157	-1.105	0	30	AAAC	
NCCC[C@H](NCO)C(=O)O	39058281	OVTOIBSHJOZANW-YFKPBYRVSA-N	162.189	-1.282	0	30	AAAC	
NC(=O)C(F)(F)C1(O)CNC1	1535646079	TWXFUCORRYCLAV-UHFFFAOYSA-N	166.127	-1.559	0	30	AAAC	
CN[C@@H](CC(N)=O)C(=O)OC	39058155	QQJXZTIWNZMSPG-BYPYZUCNSA-N	160.173	-1.377	0	30	AAAC	
CO[C@@H]1NC(=O)[C@H](OC)NC1=O	39113935	ILLBJQKCRGNJDY-WDSKDSINSA-N	174.156	-1.823	0	30	AAAC	
CC(=O)N[C@H]1NC(=O)NC1=O	39132769	CSGWGMMFAMMBSX-VKHMYHEASA-N	157.129	-1.712	0	30	AAAC	
COC(=O)C(=O)Nn1ccnn1	39058842	LZHAEBTYLUVJRV-UHFFFAOYSA-N	170.128	-1.479	0	30	AAAC	
OCCN[C@H]1CNC[C@@H]1O	39058937	MLPMDQRKVXXUIX-WDSKDSINSA-N	146.190	-2.099	0	30	AAAC	
NOCC(=O)N1CCNC(=O)C1	39113881	TXTRREDPUYFGDL-UHFFFAOYSA-N	173.172	-2.165	0	30	AAAC	
OCCOCC[C@H]1CNCCN1	39113914	CDNGOUUFZNXQSM-QMMMGPOBSA-N	174.244	-1.053	0	30	AAAC	
C[C@@H]1CN[C@H](CO)CN1	62566229	ZAJCWYDHBKNPSQ-RITPCOANSA-N	130.191	-1.071	0	30	AAAC	
C[C@H](N)C(=O)OC(=O)[C@@H](N)CCl	213645574	SPWGZOUGGTZYCS-IMJSIDKUSA-N	194.618	-1.031	0	30	AAAC	
CS[C@@H]1[C@@H](N)[C@@H](O)[C@@H](O)[C@H]1O	6019793	BLOFGONIVNXZME-YDMGZANHSA-N	179.241	-1.858	0	30	AAAC	in-vitro
N=C(N)NCCN1CCNCC1	39113691	XHIGUBZMTKFOQP-UHFFFAOYSA-N	171.248	-1.625	0	30	AAAC	
CC(=O)[C@H](O)OS(=O)(=O)O	96332029	KYXDFKSRGBAAIK-GSVOUGTGSA-N	170.142	-1.287	0	30	AAAC	
N[C@@H]1CON(CC(=O)O)C1=O	3641241	BLNMVEHKBXUWAG-GSVOUGTGSA-N	160.129	-1.828	0	30	AAAC	
NCCNCCN1CCNC1	19327048	BEIDPQDXXXUJEZ-UHFFFAOYSA-N	158.249	-1.603	0	30	AAAC	
O=C1C[C@@H](O)[C@H](CO)O[C@@H]1O	38600290	UHPMJDGOAZMIID-PYWDMBMJSA-N	162.141	-1.984	0	30	AAAC	
C1CN(C[C@@H]2CNCCO2)CCN1	39115089	KIIHPWXATLEYCC-VIFPVBQESA-N	185.271	-1.120	0	30	AAAC	
NC(=O)Cc1c[nH]c(=O)[nH]c1=O	149874977	IJAHNLRUFAXOBY-UHFFFAOYSA-N	169.140	-1.909	0	30	AAAC	
CCOC(=O)[C@@H]1C[C@H](N)[C@H](O)[C@H]1O	255003819	BFNHIMATPXBNSW-BWBBJGPYSA-N	189.211	-1.382	0	30	AAAC	
CCOC(=O)[C@@H]1NC=N[C@@H]1N	39057992	AXKWOLWGODVHLU-UHNVWZDZSA-N	157.173	-1.166	0	30	AAAC	
CC[C@@H]1NC(=O)C(=O)NC1=O	223723628	WQAMXCDIEHUZDD-VKHMYHEASA-N	156.141	-1.462	0	30	AAAC	
O=C(O)C(=O)n1ccc[n+]1[O-]	39057869	NIKPIAHKEPYIAS-UHFFFAOYSA-N	156.097	-1.154	0	30	AAAC	
OC[C@@H]1CNC[C@@H](O)[C@@H]1F	38864637	AMRGLJFRLTZTMG-KVQBGUIXSA-N	149.165	-1.103	0	30	AAAC	
C[C@@H]1O[C@H](O)C[C@H](N)[C@@H]1O	6920575	BBMKQGIZNKEDOX-OMMKOOBNSA-N	147.174	-1.198	0	30	AAAC	biogenic,in-vitro
C[C@H]1NC(=O)CN(CC(N)=O)C1=O	90586213	BQJGXHINDPNZJT-SCSAIBSYSA-N	185.183	-2.181	0	30	AAAC	
NCCOB(O)OCCN	195767647	UKSJHEHERZWQRA-UHFFFAOYSA-N	147.971	-2.086	0	30	AAAC	
CN(C)C(=O)CC(N)=O	4739862	BONKBSKIEUBANL-UHFFFAOYSA-N	130.147	-1.050	0	30	AAAC	
CC(=O)NC(=O)C(=O)NC(C)=O	2024023	YKLXUKBPDJLLMU-UHFFFAOYSA-N	172.140	-1.688	0	30	AAAC	
O=C1NCN[C@H]2NCN[C@@H]12	207959194	XLZVGCGLPLUGGX-QWWZWVQMSA-N	142.162	-2.492	0	30	AAAC	
OC(O)[C@H]1O[C@H](O)[C@H](O)O1	256014005	YQHKPULJSWMBDF-YFUJLLDVSA-N	152.102	-2.693	0	30	AAAC	
NC(=O)[C@@H](F)[C@H](N)C(=O)O	1568479	WCDMRIWUCBOWJP-LWMBPPNESA-N	150.109	-1.778	0	30	AAAC	
C[C@@]1(CO)COCC(=O)N1	145644824	AWXNCAIZBNJZLN-ZCFIWIBFSA-N	145.158	-1.116	0	30	AAAC	
Cn1ccc(N)n/c1=N\CCO	39082586	WYRWMVUGOIXCAN-UHFFFAOYSA-N	168.200	-1.105	0	30	AAAC	
CC(=O)[C@H](NC=O)C(N)=O	39069326	OJYVJEFROCGLHP-BYPYZUCNSA-N	144.130	-1.825	0	30	AAAC	
OCCNCCN1CCNCC1	39113872	KOCRVTCEUXRPPI-UHFFFAOYSA-N	173.260	-1.527	0	30	AAAC	
Cn1c(=O)c2nc[nH]c2c(=O)n1C	45821173	MXVBLGMQEKMVJQ-UHFFFAOYSA-N	180.167	-1.040	0	30	AAAC	
OC[C@H]1OC[C@@H](O)[C@@H]1O	13526473	KZVAAIRBJJYZOW-WDCZJNDASA-N	134.131	-1.901	0	30	AAAC	in-vitro
NCC[C@H](NC(=O)C(=O)O)C(=O)O	13356036	FSWAVNWMSDFCLP-VKHMYHEASA-N	190.155	-2.011	0	30	AAAC	biogenic
CC(=O)N[C@H]1C(=O)N=C(O)N[C@H]1N	39129101	MJOZEDYKJKYABV-QWWZWVQMSA-N	186.171	-2.180	0	30	AAAC	
NC(=O)[C@H]1NC(=O)C(=O)NC1=O	100050230	VFTXVLPVYYVSBU-PVQJCKRUSA-N	171.112	-3.387	0	30	AAAC	
O=C1N[C@@](O)(CO)[C@@H](O)[C@H](O)[C@@H]1O	59859931	WBUDAFXUTYJZKP-SHPLCBCASA-N	193.155	-4.120	0	30	AAAC	
OCC[C@H]1CN(CCO)CCN1	39113915	LWOIPPVWVLSHQJ-QMMMGPOBSA-N	174.244	-1.365	0	30	AAAC	
COC(=O)CN1CC(=O)NC(=O)C1	34867970	QTYGFOJNHZRERQ-UHFFFAOYSA-N	186.167	-1.882	0	30	AAAC	
NC1=NC(=O)[C@@]2(O)NCCN=C2N1	39114410	LUGYMNYIZKAZAP-ZCFIWIBFSA-N	183.171	-2.879	0	30	AAAC	
C[C@]1(CO)COCC(=O)N1	145645009	AWXNCAIZBNJZLN-LURJTMIESA-N	145.158	-1.116	0	30	AAAC	
C1=N[C@@H]2NC=N[C@H]2C(n2cncn2)=N1	104400762	CABGMOONTUWKFY-RITPCOANSA-N	189.182	-1.107	0	30	AAAC	
C[C@](O)(CO)C[C@H](N)C(=O)O	13351283	ASHXMQKUZGLXMR-UJURSFKZSA-N	163.173	-1.468	0	30	AAAC	biogenic
OC[C@@H]1O[C@@H](O)[C@@H](F)[C@@H](O)[C@@H]1O	4544634	ZCXUVYAZINUVJD-HGVZOGFYSA-N	182.147	-2.244	0	30	AAAC	in-vitro
